Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
16-10-2018,00:22:49,2.0,38370.0,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.2,126.8,12.7,High,e_wallet
05-07-2018,09:16:49,2.0,47033.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,5.0,0.3,13.6,1.4,Medium,e_wallet
27-07-2018,12:45:51,2.0,55217.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,4.0,0.3,23.8,2.4,Critical,credit_card
08-07-2018,14:12:08,3.0,24701.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,4.0,0.3,120.0,12.0,Critical,credit_card
15-12-2018,16:59:11,8.0,17706.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.1,24.0,2.4,Critical,money_order
25-10-2018,19:30:09,2.0,59762.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,5.0,0.2,10.8,1.1,High,credit_card
28-08-2018,21:27:43,1.0,43985.0,Male,Web,Guest,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,28.3,2.8,Critical,credit_card
16-09-2018,21:07:16,4.0,38808.0,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,5.0,0.2,127.9,12.8,Medium,credit_card
15-05-2018,19:55:51,7.0,56608.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.1,55.8,5.6,Medium,credit_card
13-07-2018,15:45:51,2.0,56673.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,4.0,0.3,105.7,10.6,High,money_order
01-11-2018,18:52:12,5.0,31345.0,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.2,32.3,3.2,Critical,credit_card
21-07-2018,12:49:32,6.0,25891.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.2,33.3,3.3,Critical,credit_card
09-12-2018,22:17:49,8.0,51017.0,Female,Web,Member,Auto & Accessories,Tyre,250.0,5.0,0.3,120.0,12.0,Medium,credit_card
09-03-2018,17:27:58,7.0,20674.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,24.0,2.4,Medium,credit_card
01-11-2018,10:48:19,10.0,18692.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,54.0,5.4,Medium,credit_card
09-09-2018,13:56:45,2.0,14583.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,23.7,2.4,Medium,credit_card
10-08-2018,19:27:28,8.0,16602.0,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.3,130.2,13.0,Medium,credit_card
27-09-2018,11:08:59,7.0,25626.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.1,58.6,5.9,Critical,credit_card
06-03-2018,15:26:09,2.0,32994.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.2,118.3,11.8,Medium,credit_card
30-04-2018,22:37:50,4.0,58813.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.3,26.5,2.6,High,credit_card
05-10-2018,13:24:46,10.0,38300.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,4.0,0.1,33.3,3.3,Critical,money_order
12-02-2018,16:32:09,1.0,40978.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.1,162.5,16.3,Critical,credit_card
22-07-2018,22:30:05,8.0,58697.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,24.0,2.4,Medium,credit_card
03-10-2018,18:24:33,10.0,46213.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,27.0,2.7,Critical,credit_card
23-05-2018,16:37:35,2.0,11829.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,28.3,2.8,High,credit_card
03-08-2018,10:51:17,7.0,19828.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.1,148.7,14.9,Critical,credit_card
17-05-2018,08:33:19,8.0,16258.0,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,5.0,0.3,39.0,3.9,Medium,credit_card
10-11-2018,13:42:06,3.0,15948.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.3,122.6,12.3,Critical,money_order
18-09-2018,20:13:31,5.0,26655.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,4.0,0.3,23.0,2.3,Critical,e_wallet
27-02-2018,14:43:47,4.0,43623.0,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.3,28.6,2.9,Medium,e_wallet
05-08-2018,17:27:54,6.0,47137.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,5.0,,132.5,13.3,Medium,credit_card
16-04-2018,14:32:06,6.0,21104.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,4.0,0.3,18.0,1.8,High,money_order
30-06-2018,13:21:44,3.0,14728.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,5.0,0.3,10.8,1.1,Critical,credit_card
11-06-2018,16:51:17,1.0,36570.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.1,30.6,3.1,Medium,credit_card
04-10-2018,10:05:59,5.0,32969.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,5.0,0.3,93.3,9.3,High,credit_card
29-12-2018,16:17:53,7.0,21451.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.3,48.8,4.9,High,credit_card
17-07-2018,21:55:56,6.0,58443.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,5.0,0.3,88.8,8.9,Critical,credit_card
09-05-2018,14:32:09,9.0,21503.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.3,19.5,1.9,Critical,credit_card
08-11-2018,21:11:25,4.0,28323.0,Male,Web,Guest,Auto & Accessories,Car & Bike Care,118.0,5.0,0.3,8.5,0.9,Medium,credit_card
17-09-2018,11:25:39,6.0,34295.0,Female,Web,Member,Auto & Accessories,Tyre,250.0,4.0,0.3,130.0,13.0,High,e_wallet
22-09-2018,13:48:18,1.0,16865.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.2,24.0,2.4,Medium,money_order
11-03-2018,21:43:24,1.0,21651.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,18.0,1.8,Medium,credit_card
04-05-2018,10:29:14,9.0,30275.0,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,16.9,1.7,High,credit_card
17-03-2018,19:40:26,4.0,26043.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,5.0,0.3,116.4,11.6,High,money_order
21-03-2018,04:59:55,6.0,17728.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.3,48.8,4.9,High,credit_card
27-08-2018,10:05:56,10.0,55098.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,4.0,0.3,105.7,10.6,Critical,credit_card
18-12-2018,20:59:28,5.0,35276.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.1,33.5,3.3,High,e_wallet
05-06-2018,13:34:35,7.0,22183.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.2,33.3,3.3,High,credit_card
24-04-2018,16:56:46,9.0,56911.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,4.0,0.3,120.0,12.0,Critical,credit_card
24-03-2018,17:34:12,5.0,33519.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,4.0,0.3,18.0,1.8,Medium,credit_card
29-12-2018,15:08:14,3.0,43602.0,Male,Web,Guest,Auto & Accessories,Car Mat,54.0,1.0,0.1,54.0,5.4,High,credit_card
29-04-2018,17:43:34,5.0,53167.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,20.3,2.0,High,credit_card
03-09-2018,13:47:14,1.0,52182.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,5.0,0.3,116.4,11.6,Medium,money_order
20-09-2018,16:18:26,7.0,37251.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.1,55.8,5.6,Medium,money_order
25-06-2018,23:13:41,9.0,13031.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.3,122.6,12.3,Critical,e_wallet
08-05-2018,14:38:14,6.0,17782.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.2,34.7,3.5,Medium,credit_card
16-10-2018,19:05:54,1.0,11596.0,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,4.0,0.3,23.8,2.4,Critical,credit_card
02-07-2018,20:47:24,4.0,12494.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,4.0,0.1,160.0,16.0,Medium,credit_card
23-06-2018,23:59:03,6.0,22465.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,36.0,3.6,High,debit_card
16-06-2018,22:34:16,6.0,22830.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,5.0,0.1,10.8,1.1,High,credit_card
22-08-2018,15:04:08,8.0,52175.0,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,29.4,2.9,High,credit_card
30-12-2018,23:11:40,3.0,36086.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.2,141.8,14.2,Critical,money_order
12-08-2018,18:48:56,9.0,21094.0,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,5.0,0.3,32.0,3.2,High,credit_card
01-08-2018,07:47:34,8.0,54590.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.3,122.6,12.3,Critical,money_order
06-10-2018,14:21:47,9.0,52232.0,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.3,32.3,3.2,Medium,e_wallet
17-04-2018,13:12:47,8.0,30480.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,5.0,0.1,32.1,3.2,Medium,credit_card
30-06-2018,17:36:43,4.0,13234.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,4.0,0.3,130.0,13.0,Critical,credit_card
07-12-2018,12:08:37,10.0,38389.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.1,24.0,2.4,Critical,money_order
10-06-2018,09:04:09,10.0,52378.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,54.0,5.4,Critical,money_order
08-08-2018,18:00:36,8.0,25341.0,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,30.6,3.1,Medium,credit_card
30-10-2018,21:57:55,6.0,13215.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,5.0,0.2,127.9,12.8,High,debit_card
08-11-2018,10:49:59,8.0,54781.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.3,32.0,3.2,Medium,debit_card
05-01-2018,05:23:47,2.0,10983.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,5.0,0.3,78.3,7.8,High,credit_card
10-09-2018,14:58:16,9.0,55651.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,4.0,0.3,23.0,2.3,High,credit_card
08-08-2018,18:56:45,1.0,39013.0,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.3,23.8,2.4,Medium,credit_card
12-07-2018,20:24:07,1.0,45528.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,5.0,0.3,107.5,10.8,Critical,debit_card
24-04-2018,14:15:53,6.0,41163.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,24.0,2.4,Medium,money_order
30-11-2018,17:46:40,3.0,32770.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,27.0,2.7,High,credit_card
15-05-2018,09:10:20,8.0,10207.0,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,5.0,0.3,16.9,1.7,Critical,credit_card
22-06-2018,19:22:26,3.0,55557.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.3,141.8,14.2,High,money_order
16-10-2018,00:01:56,2.0,18046.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.2,51.6,5.2,Critical,credit_card
28-07-2018,18:21:00,6.0,40604.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,5.0,0.3,88.8,8.9,High,credit_card
28-04-2018,21:07:26,2.0,20047.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.3,23.0,2.3,High,credit_card
11-08-2018,14:13:54,9.0,18455.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.2,35.6,3.6,High,credit_card
17-12-2018,15:21:11,6.0,55796.0,Female,Web,Member,Auto & Accessories,Tyre,250.0,5.0,0.2,145.0,14.5,Critical,credit_card
03-10-2018,11:52:11,2.0,40334.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.1,72.0,7.2,Medium,credit_card
07-05-2018,21:49:08,2.0,26194.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,54.0,5.4,High,e_wallet
09-12-2018,14:58:05,9.0,38060.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.2,31.7,3.2,High,credit_card
27-08-2018,15:53:44,5.0,21830.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.3,123.3,12.3,Critical,credit_card
24-06-2018,11:40:28,7.0,16088.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.1,54.4,5.4,High,credit_card
09-10-2018,11:02:51,8.0,55811.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,4.0,0.3,88.8,8.9,High,credit_card
11-04-2018,22:16:49,2.0,15544.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,4.0,0.2,27.6,2.8,High,credit_card
28-10-2018,11:08:58,9.0,31640.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.2,33.3,3.3,High,credit_card
01-11-2018,14:58:41,2.0,40363.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.2,160.0,16.0,Critical,credit_card
24-04-2018,17:37:41,8.0,12683.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.2,36.0,3.6,Critical,e_wallet
03-08-2018,14:56:55,3.0,44679.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,54.0,5.4,Critical,money_order
27-09-2018,10:24:22,3.0,43945.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,4.0,0.3,11.2,1.1,Critical,credit_card
10-09-2018,16:22:27,5.0,34733.0,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,4.0,0.1,141.8,14.2,High,credit_card
13-04-2018,10:07:36,9.0,15226.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.3,46.0,4.6,Critical,credit_card
23-07-2018,10:21:28,1.0,34203.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,4.0,0.1,122.6,12.3,Medium,credit_card
03-09-2018,20:44:15,3.0,33895.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.3,33.5,3.3,Critical,credit_card
12-06-2018,19:27:08,4.0,37209.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,5.0,0.2,26.2,2.6,High,credit_card
24-07-2018,17:19:00,9.0,33441.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.3,150.0,15.0,High,credit_card
07-12-2018,23:46:19,9.0,26391.0,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,24.0,2.4,Medium,credit_card
05-10-2018,11:36:11,1.0,24821.0,Female,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,27.0,2.7,Critical,e_wallet
15-08-2018,23:27:21,10.0,56368.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,24.9,2.5,Medium,credit_card
29-10-2018,00:10:49,8.0,54932.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,4.0,0.3,123.3,12.3,Medium,credit_card
19-06-2018,21:07:32,1.0,49855.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,5.0,0.1,53.0,5.3,High,credit_card
29-12-2018,12:00:11,3.0,35355.0,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,5.0,0.3,99.4,9.9,High,credit_card
15-12-2018,20:23:45,10.0,15936.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.3,26.5,2.6,High,credit_card
27-12-2018,22:14:59,5.0,26255.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.3,34.5,3.4,Critical,credit_card
03-11-2018,13:32:54,8.0,20787.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.2,165.0,16.5,Critical,credit_card
21-06-2018,17:08:01,5.0,26129.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,24.0,2.4,Critical,credit_card
26-02-2018,11:08:38,5.0,57975.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,4.0,0.3,13.5,1.4,Critical,debit_card
13-02-2018,15:07:45,1.0,55454.0,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,5.0,0.3,16.9,1.7,Critical,money_order
09-11-2018,20:36:13,8.0,19572.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.3,116.4,11.6,High,credit_card
07-03-2018,09:40:04,3.0,19699.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,5.0,0.2,46.0,4.6,Critical,credit_card
30-05-2018,02:41:28,7.0,50565.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,5.0,0.3,78.3,7.8,Critical,credit_card
27-10-2018,10:45:08,1.0,56744.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.3,33.5,3.3,Critical,money_order
08-03-2018,04:45:26,6.0,23620.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.3,27.4,2.7,High,credit_card
09-12-2018,15:09:28,8.0,27972.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.2,155.0,15.5,Critical,e_wallet
11-02-2018,11:50:32,7.0,23134.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,4.0,0.3,18.0,1.8,Critical,credit_card
12-10-2018,09:52:46,5.0,38188.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.1,54.0,5.4,High,credit_card
03-07-2018,01:17:32,8.0,51376.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,4.0,0.3,20.3,2.0,High,credit_card
23-05-2018,15:28:58,7.0,54777.0,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,5.0,0.3,104.8,10.5,High,credit_card
29-04-2018,18:27:30,9.0,14094.0,Male,Web,Guest,Auto & Accessories,Car Media Players,140.0,5.0,0.3,32.0,3.2,Critical,credit_card
14-06-2018,18:49:14,2.0,44566.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,4.0,0.3,97.2,9.7,High,money_order
23-11-2018,15:40:22,6.0,55569.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.2,32.3,3.2,High,e_wallet
10-02-2018,22:32:14,7.0,18577.0,Male,Web,Guest,Auto & Accessories,Car & Bike Care,118.0,4.0,0.3,19.1,1.9,High,credit_card
21-11-2018,16:45:44,5.0,40774.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.3,155.0,15.5,Critical,credit_card
27-05-2018,17:59:00,6.0,52110.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,72.0,7.2,High,credit_card
20-05-2018,02:48:00,10.0,34171.0,Female,Web,Member,Auto & Accessories,Car Mat,54.0,4.0,0.2,13.5,1.4,Medium,credit_card
28-07-2018,11:25:16,1.0,18296.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,28.3,2.8,Critical,credit_card
05-03-2018,10:34:52,6.0,52969.0,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.1,146.4,14.6,High,credit_card
07-12-2018,15:37:22,9.0,27073.0,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.3,54.4,5.4,Medium,money_order
20-11-2018,17:38:55,8.0,26740.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.1,124.7,12.5,High,credit_card
09-08-2018,13:48:17,4.0,30584.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.3,23.0,2.3,High,money_order
02-11-2018,14:41:02,10.0,19204.0,Male,Web,Guest,Auto & Accessories,Car & Bike Care,118.0,1.0,0.3,26.2,2.6,High,money_order
02-06-2018,19:20:35,10.0,26533.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.3,150.0,15.0,Medium,credit_card
18-09-2018,15:40:36,5.0,43254.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,72.0,7.2,Critical,money_order
05-06-2018,11:04:11,3.0,41850.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,,0.2,54.0,5.4,Critical,credit_card
14-05-2018,11:04:55,1.0,11266.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,23.7,2.4,Medium,credit_card
26-04-2018,12:50:56,4.0,59218.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,5.0,0.1,139.5,13.9,High,credit_card
26-10-2018,10:58:48,7.0,45011.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.1,54.4,5.4,High,credit_card
01-03-2018,20:39:26,8.0,16546.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.1,128.9,12.9,Critical,money_order
26-05-2018,18:35:51,3.0,24465.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,5.0,0.1,31.2,3.1,High,money_order
09-11-2018,21:43:53,10.0,29481.0,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.1,35.6,3.6,Critical,money_order
09-11-2018,22:52:27,2.0,54987.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,4.0,0.3,140.0,14.0,Medium,credit_card
01-09-2018,18:27:01,5.0,25658.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,72.0,7.2,Critical,credit_card
19-09-2018,13:45:55,7.0,33279.0,Female,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,54.0,5.4,High,credit_card
17-11-2018,17:03:31,7.0,59529.0,Female,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.2,29.4,2.9,High,credit_card
16-11-2018,10:39:48,5.0,39623.0,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.3,116.4,11.6,Critical,credit_card
01-07-2018,20:54:21,4.0,30288.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.1,57.2,5.7,Medium,credit_card
22-08-2018,20:53:14,9.0,20776.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,4.0,0.3,105.7,10.6,Critical,credit_card
24-11-2018,19:01:02,4.0,59423.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.1,33.5,3.3,High,credit_card
11-11-2018,20:58:44,2.0,35668.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.2,30.9,3.1,Critical,money_order
25-08-2018,14:13:44,3.0,47705.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,4.0,0.1,160.0,16.0,Critical,credit_card
11-07-2018,17:22:56,9.0,57927.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,36.0,3.6,High,credit_card
30-07-2018,16:16:19,4.0,30121.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,18.0,1.8,High,credit_card
11-01-2018,17:31:49,9.0,21848.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.1,32.9,3.3,Critical,credit_card
09-05-2018,17:11:41,8.0,14546.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,4.0,0.1,141.8,14.2,High,credit_card
25-04-2018,16:23:49,2.0,47618.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.3,43.2,4.3,High,credit_card
24-07-2018,12:45:26,9.0,43345.0,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.3,112.0,11.2,Critical,credit_card
08-05-2018,12:22:44,10.0,53988.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.3,32.3,3.2,Medium,credit_card
29-12-2018,22:46:19,8.0,44033.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,4.0,0.2,28.6,2.9,High,credit_card
22-09-2018,14:26:17,5.0,27301.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.1,162.5,16.3,Critical,credit_card
22-07-2018,06:24:50,6.0,13805.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,36.0,3.6,High,money_order
14-11-2018,17:48:09,7.0,48774.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,27.0,2.7,High,credit_card
19-03-2018,13:02:13,3.0,11597.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,27.2,2.7,Critical,credit_card
25-01-2018,13:32:46,4.0,21311.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,5.0,0.2,127.9,12.8,Critical,credit_card
30-07-2018,19:05:32,3.0,49554.0,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.3,43.2,4.3,Medium,money_order
06-07-2018,18:16:06,1.0,17872.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.3,112.0,11.2,Critical,e_wallet
24-01-2018,14:23:58,7.0,16894.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,5.0,0.3,7.8,0.8,Medium,money_order
12-10-2018,20:54:25,5.0,47467.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.3,34.5,3.4,Critical,e_wallet
09-04-2018,21:08:01,3.0,34973.0,Female,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.3,147.5,14.8,High,credit_card
23-08-2018,08:03:00,3.0,42791.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.2,36.0,3.6,Critical,money_order
17-10-2018,13:16:44,10.0,43899.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,5.0,0.1,10.8,1.1,High,money_order
29-05-2018,12:35:44,10.0,41342.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.1,32.9,3.3,High,money_order
24-05-2018,12:16:48,2.0,56908.0,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.1,148.7,14.9,Critical,credit_card
03-10-2018,21:08:31,1.0,20906.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.3,48.8,4.9,High,credit_card
14-05-2018,17:56:57,7.0,54494.0,Male,Web,Guest,Auto & Accessories,Car Speakers,211.0,1.0,0.2,126.8,12.7,High,credit_card
29-06-2018,13:38:02,4.0,33098.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,5.0,0.3,7.8,0.8,High,credit_card
